order_key,allocation_id,branch_number,courier,cost,sku
order_633,018cda2b-8ef6-7ef0-b90f-34fc1af78c51,000337,courier_a,69,"60117738, 59915807"
order_633,018cda2b-8ef6-7ef0-b90f-34fc1af78c51,001317,courier_a,69,59663530
order_634,018cdac4-1221-76b5-a439-83c494eb015a,030485,courier_a,62,60025951
order_634,018cdac4-1221-76b5-a439-83c494eb015a,038924,courier_b,62,"60163953, 60163944, 60163939, 60257906, 60257908"
order_635,018cd963-08fe-7bdb-8d42-dd30b09078e1,007527,courier_a,22,59805281
order_636,018cda11-51e2-7e87-9768-9e286b25cf76,015240,courier_a,69,36567441
order_637,018cd936-6dd5-7280-abba-4300244ae7b4,015082,courier_a,87,36500241
order_638,018cdb00-e235-7c58-a0d2-2693527d1e69,000740,courier_a,87,"60255044, 60289392"
order_638,018cdb00-e235-7c58-a0d2-2693527d1e69,030805,courier_a,87,60239274
order_639,018cdaa5-ac7b-7408-a3c5-10f66e21da9c,000791,courier_a,38,"59782976, 59630168"
order_639,018cdaa5-ac7b-7408-a3c5-10f66e21da9c,004112,courier_b,62,"59661263, 59786516"
order_64,018cda44-2d1b-73c2-bb12-f5a5416c5dd5,029608,courier_a,87,60059718
order_640,018cd952-e6aa-7c34-b381-9105b42506dd,000470,courier_a,87,"60325587, 60340084, 60340083, 60228544, 60325534, 60228543"
order_640,018cd952-e6aa-7c34-b381-9105b42506dd,000487,courier_a,87,60322722
order_640,018cd952-e6aa-7c34-b381-9105b42506dd,060274,courier_b,95,59916063
order_641,018cdaea-e67b-7a2e-b06c-37bd48af6924,060642,courier_a,87,59546489
order_641,018cdaea-e67b-7a2e-b06c-37bd48af6924,060655,courier_a,87,31677527
order_641,018cdaea-e67b-7a2e-b06c-37bd48af6924,060656,courier_a,87,31608278
order_642,018cdbb3-ebaf-786c-8c50-c226e6829b75,066445,courier_b,95,59744443
order_643,018cdaae-fdbb-72bd-8269-dfed9a87bd12,015079,courier_a,69,60214024
order_643,018cdaae-fdbb-72bd-8269-dfed9a87bd12,501870,courier_b,55,"60373849, 60214024"
order_644,018cd98c-e762-7d9f-a407-5afa5065362e,000447,courier_a,69,"60251438, 60328767"
order_644,018cd98c-e762-7d9f-a407-5afa5065362e,038924,courier_b,72,60265349
order_644,018cd98c-e762-7d9f-a407-5afa5065362e,060761,courier_a,69,"59556005, 59556005"
order_645,018cd993-8262-715a-9f5a-b9dd3dbba52b,060762,courier_a,87,"60043292, 60374574"
order_645,018cd993-8262-715a-9f5a-b9dd3dbba52b,060968,courier_a,87,59551551
order_646,018cd9fb-f384-7346-89a8-0c5a58e44db8,000337,courier_a,62,"59660732, 59957676"
order_647,018cdb76-61ab-70ee-b3c8-46773a5f91ca,060480,courier_b,62,60085829
order_647,018cdb76-61ab-70ee-b3c8-46773a5f91ca,330302,courier_b,62,60083044
order_648,018cdb9e-921b-7544-9d83-f9afdcdcae09,000059,courier_a,22,60126865
order_649,018cda6d-d765-7fd6-bdfa-782d17b83e14,330302,courier_b,55,60043092
order_65,018cda6e-dead-78c1-a22c-6d7101494a9c,015147,courier_a,62,36565765
order_650,018cd99c-e541-72a6-93f5-411b27f33503,000337,courier_a,87,59685004
order_650,018cd99c-e541-72a6-93f5-411b27f33503,038924,courier_b,95,"60015815, 60230196"
order_651,018cda07-36ba-7ae1-a54c-ea588c45e5cd,060480,courier_b,62,"57512264, 57512261, 59848069"
order_651,018cda07-36ba-7ae1-a54c-ea588c45e5cd,060655,courier_a,62,57040785
order_652,018cdb13-bfa5-7d80-8528-eba8f6c7d9b1,330027,courier_a,69,"18034642, 18034642, 18034642, 18034642, 18034642, 18034642, 60086275, 60086275, 60086275"
order_652,018cdb13-bfa5-7d80-8528-eba8f6c7d9b1,330044,courier_a,69,"18018962, 18018962"
order_652,018cdb13-bfa5-7d80-8528-eba8f6c7d9b1,330102,lfs,,"18041732, 18037933"
order_652,018cdb13-bfa5-7d80-8528-eba8f6c7d9b1,330200,courier_a,69,"60086275, 60086275, 60086275, 60086275, 60086275, 60086275, 60086275, 18034642, 18034642, 18034642, 18034642"
order_652,018cdb13-bfa5-7d80-8528-eba8f6c7d9b1,330302,courier_b,55,"60203918, 60203918, 18038635, 18038635, 18038635, 18038635, 59993702, 18038986, 60086275, 60086275, 60086275, 60086275, 60086275, 60086275, 60086275, 60086275, 60086275, 60086275, 18034884, 18034884, 18034884, 18034884, 18034884, 18034884, 18034884, 60404130, 60404130, 60404130, 60404130, 18029240, 60045702"
order_652,018cdb13-bfa5-7d80-8528-eba8f6c7d9b1,334925,courier_a,69,18036028
order_653,018cd8a8-5a38-7e3a-a52d-58ddee578f6d,000469,courier_a,46,59400956
order_654,018cdb8c-8381-724c-96a7-f4eaff012a6a,015134,courier_a,62,36489697
order_655,018cd9cf-85e4-7206-b83b-da3035d43202,060670,courier_a,69,"59960494, 59960573"
order_656,018cdb09-3163-74bc-b7c9-be78a22a162d,000203,courier_a,87,60121077
order_656,018cdb09-3163-74bc-b7c9-be78a22a162d,020321,courier_a,87,57246201
order_656,018cdb09-3163-74bc-b7c9-be78a22a162d,028184,courier_b,72,"59596273, 59694233"
order_656,018cdb09-3163-74bc-b7c9-be78a22a162d,039944,courier_a,87,"60068129, 60064177"
order_657,018cd9d0-8223-79f6-af7a-ebf55dd2770a,330084,courier_a,87,18036028
order_657,018cd9d0-8223-79f6-af7a-ebf55dd2770a,330302,courier_b,95,"18048872, 59927705, 59824067, 18036028"
order_658,018cd8f7-9c57-7554-8637-4200bff5bf72,000057,courier_a,46,60322777
order_658,018cd8f7-9c57-7554-8637-4200bff5bf72,002611,courier_a,46,59277927
order_659,018cd9b0-ac40-7935-aa5e-ab9f306d4ab6,000818,courier_b,95,60334286
order_66,018cdb42-2283-7954-9bcd-28ed9bc076b3,000445,courier_a,87,60310648
order_66,018cdb42-2283-7954-9bcd-28ed9bc076b3,000494,courier_a,87,60247215
order_66,018cdb42-2283-7954-9bcd-28ed9bc076b3,004112,courier_b,95,60227666
order_660,018cd8e0-fe91-7896-8ded-c02878459418,000523,courier_a,69,60095773
order_660,018cd8e0-fe91-7896-8ded-c02878459418,000922,courier_a,69,"59630166, 59159782, 60073307, 60132631, 60109382, 59630162"
order_661,018cd9ee-4720-73e4-a68c-c085604b059f,038924,courier_b,62,60252791
order_662,018cda38-b351-7515-bd04-4b836d6f356e,000638,courier_a,69,59978376
order_662,018cda38-b351-7515-bd04-4b836d6f356e,000707,courier_a,69,59978407
order_662,018cda38-b351-7515-bd04-4b836d6f356e,000720,courier_a,69,60238643
order_663,018cdb6c-0d03-760b-b8b9-1fb841fbd932,060672,courier_a,22,60123740
order_663,018cdb6c-0d03-760b-b8b9-1fb841fbd932,330302,courier_b,62,"60213462, 60213462"
order_664,018cdb11-945b-717c-860a-06f2a012851c,000051,courier_a,87,"56000738, 60019850"
order_664,018cdb11-945b-717c-860a-06f2a012851c,000131,courier_a,87,59441027
order_664,018cdb11-945b-717c-860a-06f2a012851c,000683,courier_a,87,60289821
order_664,018cdb11-945b-717c-860a-06f2a012851c,004112,courier_b,95,"58938526, 56000738"
order_664,018cdb11-945b-717c-860a-06f2a012851c,038924,courier_b,95,60115155
order_665,018cdb88-701e-71f1-80ad-083ddf5d4192,000057,courier_a,87,"60260865, 59900888"
order_666,018cd7a4-3eb4-7dad-ab65-b5cffd865200,028184,courier_b,95,59824557
order_666,018cd7a4-3eb4-7dad-ab65-b5cffd865200,060948,courier_a,69,60228422
order_667,018cd878-48d4-7a46-a00d-8d0d903b7ff4,000743,courier_a,87,59871849
order_667,018cd878-48d4-7a46-a00d-8d0d903b7ff4,000763,courier_a,87,60190710
order_667,018cd878-48d4-7a46-a00d-8d0d903b7ff4,000783,courier_a,87,60265287
order_668,018cd92b-05bd-7277-920a-b51dbbd945f0,000025,courier_a,69,60225349
order_668,018cd92b-05bd-7277-920a-b51dbbd945f0,000337,courier_a,69,60225374
order_668,018cd92b-05bd-7277-920a-b51dbbd945f0,000338,courier_a,69,60310663
order_668,018cd92b-05bd-7277-920a-b51dbbd945f0,000630,courier_a,69,"60013754, 60301168, 60241119"
order_668,018cd92b-05bd-7277-920a-b51dbbd945f0,000683,courier_a,69,60312177
order_668,018cd92b-05bd-7277-920a-b51dbbd945f0,000684,courier_a,46,"59808058, 59546792, 60190716, 60260840, 59977127, 59977119"
order_668,018cd92b-05bd-7277-920a-b51dbbd945f0,000981,courier_a,69,59795554
order_669,018cd9f9-b70f-71ee-a349-26c3ba15ef05,060643,courier_a,38,60113864
order_67,018cdaeb-8b79-71c7-bd7a-091461878482,060773,courier_a,69,31688211
order_670,018cda6e-4066-7831-8e56-6308f884112d,000740,courier_a,38,60225500
order_671,018cdbd1-7d63-7ab3-830e-a07bc3e48761,000025,courier_a,62,59545214
order_671,018cdbd1-7d63-7ab3-830e-a07bc3e48761,000494,courier_a,62,"60220100, 60114730"
order_672,018cda51-46a9-704c-8de0-5255ed3f8381,000025,courier_a,38,59696488
order_672,018cda51-46a9-704c-8de0-5255ed3f8381,000740,courier_a,38,"59572647, 17034048"
order_672,018cda51-46a9-704c-8de0-5255ed3f8381,000822,same_store,,59630188
order_672,018cda51-46a9-704c-8de0-5255ed3f8381,004112,courier_b,62,59725973
order_673,018cd879-8498-7dec-96ed-724dddcf2156,000364,courier_a,87,59727193
order_673,018cd879-8498-7dec-96ed-724dddcf2156,000685,courier_a,87,"60190707, 59662261"
order_673,018cd879-8498-7dec-96ed-724dddcf2156,038924,courier_b,95,60333855
order_673,018cd879-8498-7dec-96ed-724dddcf2156,060668,courier_a,87,"60113828, 60121550"
order_673,018cd879-8498-7dec-96ed-724dddcf2156,068019,courier_a,87,59886956
order_674,018cd94e-aa62-752e-8918-5bfc62ed7145,000791,courier_a,87,60315802
order_675,018cdad9-99d1-77d5-8b6a-33dc343843cf,060952,courier_a,87,60007018
order_676,018cdad4-6f67-7779-a4e8-9bfd80ffd1be,060836,courier_a,87,56630733
order_677,018cda18-de45-7f97-9703-5c8c16a84af8,000818,courier_b,72,60337418
order_678,018cda22-1302-713f-be25-74fc2d2ecd3b,000742,courier_a,62,60300063
order_679,018cdae2-384c-7955-bad7-ca8d7cd49d39,060948,courier_a,87,60041459
order_68,018cd88d-93aa-73e7-ad0c-15d6d8e82581,060670,courier_c,20,"57205348, 57205404"
order_68,018cd88d-93aa-73e7-ad0c-15d6d8e82581,060739,courier_a,69,"59690820, 59690826"
order_680,018cd9e2-25e5-7518-8f45-ef4e59e913fe,020956,courier_a,38,60073621
order_681,018cd734-8209-7813-8907-7c71be195b2a,010224,courier_a,46,36505142
order_682,018cd93c-aac3-79d1-a8b8-93b7901bcdc8,068272,courier_a,87,59758970
order_683,018cd9a4-162e-7488-84e7-810c74cf01ea,330200,courier_a,69,"18017090, 18017090"
order_684,018cd7e0-78d1-7dec-b508-479af72f198c,000499,courier_a,62,"60004998, 60331638"
order_685,018cdbbf-ba02-7b41-948a-bc5b06d8a723,030466,courier_a,87,60078092
order_686,018cd9ab-8667-7a4e-936f-debacc76de30,000337,courier_a,87,59957140
order_686,018cd9ab-8667-7a4e-936f-debacc76de30,000445,courier_a,87,60125637
order_687,018cd82e-576a-7f09-8fb2-c2308a01c899,330087,courier_a,87,"18020930, 18020930, 18020930, 18020930, 18039442, 18039859, 18040783"
order_688,018cd8af-ce51-7f91-8cf4-73ab6d1807bc,004112,courier_b,95,56275811
order_689,018cd9c6-9a8f-7ed6-9dbc-b77ecc9b4aae,000337,courier_a,38,60325375
order_689,018cd9c6-9a8f-7ed6-9dbc-b77ecc9b4aae,060670,courier_a,38,59927540
order_69,018cd8f0-de98-7897-aa10-bb026d122920,060932,courier_a,87,60166522
order_690,018cd9b6-de88-7f2f-bd10-6eb45d6a3e18,000822,courier_a,87,60331758
order_690,018cd9b6-de88-7f2f-bd10-6eb45d6a3e18,501870,courier_b,95,60292375
order_691,018cd9f2-96ee-77b4-a8f4-21dede1a8d9a,000683,courier_a,38,"60117738, 60117733, 59722275, 60134210"
order_691,018cd9f2-96ee-77b4-a8f4-21dede1a8d9a,000922,courier_a,38,57087618
order_692,018cda45-26b3-76df-8352-4c4219f8a876,060274,courier_b,55,60271821
order_692,018cda45-26b3-76df-8352-4c4219f8a876,060954,courier_a,69,"60205177, 60238812"
order_693,018cdaef-3edb-71dd-b32f-904162263601,020918,courier_a,69,60067424
order_693,018cdaef-3edb-71dd-b32f-904162263601,024389,courier_b,72,"59633713, 60125417"
order_694,018cdba7-8f77-7554-8720-42abebcc353e,501870,courier_b,72,"60248588, 60249176"
order_695,018cda4e-cab5-7df0-8dc8-94d55bd7e082,000767,courier_a,87,"60225548, 59871845"
order_695,018cda4e-cab5-7df0-8dc8-94d55bd7e082,060669,courier_a,87,59919609
order_696,018cd87f-b8f8-77e9-b184-b2742d9a1e93,000638,courier_a,46,"60095775, 60095776"
order_697,018cd996-384d-7d9a-b030-a5aac2659ec1,060480,courier_b,55,60117962
order_698,018cd9e8-6d63-7b94-aef0-cc56488f69f1,060987,courier_a,87,"60144301, 60041540"
order_699,018cd8a2-01f4-79de-b6c3-f4c5854702e5,000084,courier_a,87,59765773
order_699,018cd8a2-01f4-79de-b6c3-f4c5854702e5,000638,courier_a,87,60120196
order_699,018cd8a2-01f4-79de-b6c3-f4c5854702e5,060673,courier_a,87,"59900884, 59900882, 59917776, 59952454"
order_7,018cd80c-2d6d-7e43-9785-d6c08e9ddcbc,000386,courier_c,20,60300187
order_70,018cd8d0-bb71-7814-bea5-9792162f3e3a,000638,courier_a,62,"60045337, 60066877"
order_700,018cd9de-c56b-73cc-9652-ba152f5edc66,030433,courier_a,62,59922216
order_701,018cdb29-43df-78fe-923c-61f62e1ade99,060762,courier_a,38,"59500853, 59744531"
order_701,018cdb29-43df-78fe-923c-61f62e1ade99,060773,courier_a,38,59739638
order_702,018cdb83-ecc0-7853-b72a-9788892323a6,000677,courier_a,62,"59429858, 59966976, 59966975"
order_703,018cd8b9-a2eb-7ae2-8d1f-a2b122f11963,060851,courier_a,87,60023000
order_703,018cd8b9-a2eb-7ae2-8d1f-a2b122f11963,060857,courier_a,87,60091689
order_703,018cd8b9-a2eb-7ae2-8d1f-a2b122f11963,060967,courier_a,87,"60115427, 60137712"
order_704,018cd94a-1492-7cfe-86ea-8ce322f943d7,000470,courier_a,69,60008958
order_705,018cda96-b147-71b3-a4fb-5bcff1fdee39,063589,courier_a,62,"60121148, 60121148, 60121148"
order_706,018cd855-28d5-7f9e-a1e3-f6a9fcf527ff,004112,courier_b,55,60194217
order_707,018cdb77-716a-753f-824a-a541bffb607e,330302,courier_b,55,"18041881, 18041881, 18041880, 18039170, 18041877"
order_708,018cd9c7-b394-7f77-aee2-1519d3a844df,015134,courier_a,87,36465548
order_709,018cdab7-b14f-742a-b86d-a6c4fa71a00a,020922,courier_a,46,60067111
order_71,018cd9d2-5a9f-76e9-b8e7-c16b149b5445,060946,courier_a,62,31571644
order_71,018cd9d2-5a9f-76e9-b8e7-c16b149b5445,063589,courier_a,62,59935249
order_71,018cd9d2-5a9f-76e9-b8e7-c16b149b5445,069330,courier_a,62,60133564
order_710,018cd8a2-5fb7-7b37-9a7f-2619b37aa566,330027,courier_a,46,18042234
order_711,018cda1d-6d56-7acb-ae35-b9e75baf27aa,060775,courier_a,87,"59975630, 57258445"
order_712,018cd93a-4f53-763c-b1bd-1b38f7ac37b4,000459,courier_a,22,"60072285, 60072292"
order_713,018cd93a-6783-7663-87a9-215850265b04,020310,courier_a,87,59178042
order_713,018cd93a-6783-7663-87a9-215850265b04,020400,courier_a,87,59694439
order_713,018cd93a-6783-7663-87a9-215850265b04,038924,courier_b,95,"60230893, 60329816, 59678811, 59098559"
order_714,018cd867-b411-78db-9705-aca3e51fe001,066445,courier_b,55,60068466
order_715,018cd8df-48c1-73fb-9675-dc744c964d61,020904,courier_a,87,60026590
order_716,018cd9a5-5be1-7de5-9f1a-43072fcd55aa,000477,courier_a,87,59786465
order_716,018cd9a5-5be1-7de5-9f1a-43072fcd55aa,000922,courier_a,87,"57087618, 57087618, 57087618, 59786360"
order_716,018cd9a5-5be1-7de5-9f1a-43072fcd55aa,015213,courier_a,87,57087618
order_717,018cd814-7a91-799d-8b35-c9aff340e0a6,001317,courier_a,69,"59883358, 59776156"
order_718,018cd87e-e19c-772a-b4fa-0039fa871e45,064553,courier_a,87,57497390
order_719,018cd8cb-ee0f-7211-90b7-7d54fb088ae4,000522,courier_a,87,60273976
order_719,018cd8cb-ee0f-7211-90b7-7d54fb088ae4,005418,courier_a,87,60230241
order_719,018cd8cb-ee0f-7211-90b7-7d54fb088ae4,005886,courier_a,87,60315951
order_719,018cd8cb-ee0f-7211-90b7-7d54fb088ae4,020541,courier_a,87,59786249
order_72,018cdb41-062b-7942-945b-2112e6cce448,000938,courier_a,38,60024635
order_720,018cdabe-77cb-741a-923b-6a2ba1c9f572,000946,courier_a,38,59749418
order_721,018cdae2-8c2b-7158-9832-af59e554e816,000057,courier_a,38,"57323894, 57323894"
order_721,018cdae2-8c2b-7158-9832-af59e554e816,000935,same_store,,59211989
order_722,018cd9ce-30bd-7043-ad00-a96a1c59641a,060274,courier_b,95,60161457
order_723,018cd70a-b921-7801-a832-582f6f4ad179,060940,courier_a,62,59954071
order_724,018cda0b-f11c-77ea-87bf-d634a3d19f42,066445,courier_b,72,60119544
order_724,018cda0b-f11c-77ea-87bf-d634a3d19f42,330102,lfs,,"18047022, 60085705, 60085705, 60085699, 60085699"
order_725,018cd9c7-07b4-77dd-91a9-e572f40ab045,003906,courier_a,87,60085626
order_726,018cd8d5-4c49-7322-8f9b-d3bce1a01abe,030440,courier_a,38,"59976092, 57671459, 59759847"
order_727,018cdb39-e7ab-7e89-a129-485524f7397d,000822,courier_a,87,"60289515, 60163379, 60109555, 60109555"
order_728,018cd9ea-9dc5-7d23-b847-170f4c0deccc,000922,courier_a,69,59922250
order_729,018cd899-6b13-71af-bd57-989609244f6b,003726,courier_a,87,59877277
order_73,018cd981-0ba2-76b9-8d05-b27f9975427f,060293,courier_a,87,60007018
order_730,018cda44-48d8-7416-a837-075080429e80,060655,courier_a,62,60214531
order_731,018cdb2e-d9ec-7907-aca7-fc2f1b6b57e1,000338,courier_a,62,"60190709, 59792883"
order_732,018cd7c3-3c48-7dd1-a9ff-8aa640fe950b,060641,courier_a,87,"57572197, 59688736, 57572189, 59738207"
order_732,018cd7c3-3c48-7dd1-a9ff-8aa640fe950b,060781,courier_a,87,57677745
order_733,018cdb2b-90ac-7903-aa75-5b87b0732ba5,000337,courier_a,38,60108949
order_733,018cdb2b-90ac-7903-aa75-5b87b0732ba5,000981,courier_a,38,59795604
order_734,018cd9b5-2c43-7d9e-b754-200823782687,000200,courier_a,69,59965233
order_734,018cd9b5-2c43-7d9e-b754-200823782687,000685,courier_a,69,"59876485, 59662259"
order_734,018cd9b5-2c43-7d9e-b754-200823782687,000783,courier_a,69,59835192
order_734,018cd9b5-2c43-7d9e-b754-200823782687,030612,courier_a,69,"60068035, 59989420"
order_734,018cd9b5-2c43-7d9e-b754-200823782687,060532,courier_a,69,57746463
order_735,018cd871-6bce-79ec-b583-9ff20fb09353,060274,courier_b,72,57255530
order_736,018cd889-9304-707c-a1d8-96a75b278b89,015240,courier_a,87,36425439
order_737,018cd9e1-7637-7554-a4e3-ad1c536b727b,000054,courier_a,22,60289379
order_738,018cd8d5-2541-788a-80b2-a4bf4bb16960,020402,courier_a,69,"59178040, 59178041"
order_739,018cdb25-8ed3-7e6c-bb79-d28b4f75b534,000122,courier_a,38,60008958
order_739,018cdb25-8ed3-7e6c-bb79-d28b4f75b534,000437,courier_a,38,60230246
order_74,018cd996-cd8b-7a4c-a227-237240ffe4b4,330013,courier_a,38,18040272
order_740,018cd9d3-2708-76dd-882e-53124596f142,000394,courier_a,87,60004868
order_741,018cd846-1e05-7d95-9150-f7954f0275a4,000051,courier_a,87,60259243
order_741,018cd846-1e05-7d95-9150-f7954f0275a4,000364,courier_a,87,60318900
order_742,018cdacd-0d45-7f19-92a9-7cd685a80320,060673,courier_a,87,59477337
order_743,018cda8b-1a4d-7b09-a086-59e2883e19da,060672,courier_c,20,57117636
order_744,018cd999-0aec-744f-98cf-40707a0ac0ad,004112,courier_b,95,59921161
order_744,018cd999-0aec-744f-98cf-40707a0ac0ad,060761,courier_a,69,"59239513, 60121586"
order_744,018cd999-0aec-744f-98cf-40707a0ac0ad,060977,courier_a,69,"60000026, 60144128"
order_745,018cd952-a3ae-7910-8fbe-b207bdaf43d1,011203,courier_a,87,"59975103, 59975103"
order_745,018cd952-a3ae-7910-8fbe-b207bdaf43d1,060595,courier_a,87,59975103
order_746,018cdb1d-0657-7dcf-8a2d-7097ce6ac01f,020400,courier_a,38,59277123
order_746,018cdb1d-0657-7dcf-8a2d-7097ce6ac01f,028184,courier_b,62,60282504
order_746,018cdb1d-0657-7dcf-8a2d-7097ce6ac01f,060343,courier_a,38,59994711
order_746,018cdb1d-0657-7dcf-8a2d-7097ce6ac01f,501870,courier_b,62,60333832
order_747,018cd929-fc28-7849-a5c9-99ca66a72c05,501870,courier_b,62,60242849
order_748,018cdada-9f7a-78a9-a739-641525cac623,000742,courier_a,22,60212225
order_748,018cdada-9f7a-78a9-a739-641525cac623,028184,courier_b,62,60109540
order_749,018cdb81-f3b4-75a8-b9aa-403e506d637f,000657,courier_a,87,"60320803, 60076141"
order_75,018cda93-cf8c-7175-b863-36ab12f25d42,000459,courier_a,62,60116221
order_75,018cda93-cf8c-7175-b863-36ab12f25d42,038924,courier_b,62,60335432
order_750,018cd83a-119c-78d8-b407-026cefdbb178,027327,courier_a,38,59981563
order_751,018cd839-c331-7adb-a00b-dc271da493c2,000054,courier_c,20,59808655
order_751,018cd839-c331-7adb-a00b-dc271da493c2,030485,courier_c,20,59774587
order_751,018cd839-c331-7adb-a00b-dc271da493c2,060901,courier_c,20,59033102
order_752,018cd87e-3de3-76b7-8ec1-e11b006185a1,000683,courier_a,38,60117738
order_753,018cda8e-c907-70dd-a518-18953287dac6,000054,courier_c,20,10032447
order_753,018cda8e-c907-70dd-a518-18953287dac6,060662,courier_a,46,60120557
order_754,018cd937-2c8b-7914-b697-48529ac8cd23,330302,courier_b,55,"18044970, 18044970, 18038597"
order_755,018cdaf2-627f-799a-a4e5-4dfb8f54514e,330302,courier_b,95,"18047469, 18047470"
order_756,018cd982-4ba0-70ac-b225-42e4bf82d155,020400,courier_a,87,59567789
order_756,018cd982-4ba0-70ac-b225-42e4bf82d155,020454,courier_a,87,60117761
order_757,018cd833-526d-7f39-9762-2615b247f2a1,060857,courier_a,69,"60305717, 60305731"
order_758,018cdb66-7434-723f-8a1a-20abf1f585df,330302,courier_b,95,"18042780, 60046012"
order_759,018cdabc-cdca-740e-9207-2f8cb2a9e0ea,067790,courier_a,69,"59887186, 59887108"
order_76,018cda11-e7e1-7eef-b28a-8dd083958315,000018,courier_a,38,60237865
order_760,018cd866-e4d9-731b-b265-45d5309640a5,007527,courier_a,87,59893765
order_761,018cd992-f460-7aca-a451-0ba39fc3f055,020400,courier_a,62,59143492
order_762,018cda10-ccf9-7ab0-b88b-3c3b95634034,000927,courier_a,62,60073307
order_763,018cd7d3-f2de-77b1-b421-7aa6a2db3d71,060932,same_store,,59807896
order_764,018cd929-bbd8-7cc8-847a-0e6aa760b90b,000522,courier_a,87,"60203381, 60331637, 60085626"
order_764,018cd929-bbd8-7cc8-847a-0e6aa760b90b,000523,courier_a,87,60338664
order_764,018cd929-bbd8-7cc8-847a-0e6aa760b90b,066556,courier_a,87,60137858
order_765,018cdb58-3f40-7074-8152-91d8f28425f7,060668,courier_a,87,59991600
order_766,018cd883-0dbc-7e8c-b391-8139cb8a3ab0,330078,courier_a,69,"18027240, 18042538, 60015646, 60046834"
order_766,018cd883-0dbc-7e8c-b391-8139cb8a3ab0,330240,courier_a,69,59825522
order_767,018cd926-78cc-7a0e-af78-de8874ba9857,000683,courier_a,38,60259255
order_768,018cd9e0-a33c-7433-a1b1-56f42b1f99c4,000818,courier_b,95,59163463
order_769,018cd81c-bd0c-7e99-8f2a-3426564ee2d6,060274,courier_b,62,59909066
order_77,018cda57-6efa-7d03-bf98-bfcc46421660,060762,courier_a,87,60059800
order_770,018cdbcb-6b65-7579-9bc7-ac2fb903d8be,000338,courier_a,38,"59167983, 59167983, 59167983, 59910596, 59910595, 59910597"
order_770,018cdbcb-6b65-7579-9bc7-ac2fb903d8be,030625,courier_a,38,59922216
order_771,018cd7bc-6c5f-7796-99ae-8cc892788031,000822,courier_a,87,"60301106, 60297626"
order_771,018cd7bc-6c5f-7796-99ae-8cc892788031,005418,courier_a,87,60351130
order_772,018cdb37-ffb2-71d6-a43f-32cc617993f6,060656,courier_a,46,60047363
order_773,018cd91a-e4ab-73b6-b0af-fa7953cdff61,000783,courier_a,38,60352652
order_774,018cdaad-6a4e-7334-994d-537fcccbdba2,060977,courier_a,62,60083123
order_775,018cd850-f6cb-7d24-940c-004ae067dc93,020400,courier_a,69,"59739076, 59730116"
order_775,018cd850-f6cb-7d24-940c-004ae067dc93,066556,courier_a,69,59897121
order_776,018cd9bf-a1b1-7dd6-962e-0052a6770efc,000783,courier_a,22,60333267
order_776,018cd9bf-a1b1-7dd6-962e-0052a6770efc,007081,courier_b,62,60306206
order_777,018cd874-9beb-7a98-8ba5-19c451cd9e62,000720,courier_a,87,"60102864, 59876490, 60190718, 60317702"
order_777,018cd874-9beb-7a98-8ba5-19c451cd9e62,060840,courier_a,87,"60306042, 60359287"
order_778,018cd9fa-61da-7deb-bfc8-c15a2db5989c,000059,courier_a,87,"60094125, 59724729"
order_778,018cd9fa-61da-7deb-bfc8-c15a2db5989c,028184,courier_b,95,59690359
order_779,018cda00-4deb-799e-aced-015e8a477ef7,330027,courier_a,46,18026636
order_779,018cda00-4deb-799e-aced-015e8a477ef7,330302,courier_b,72,60113212
order_78,018cda1b-78d0-7628-9a91-b8d257cf17d3,020911,courier_a,69,60069134
order_78,018cda1b-78d0-7628-9a91-b8d257cf17d3,060835,courier_a,69,"60204498, 60310714, 60040036, 60039778"
order_780,018cd849-2ed4-7aeb-ba38-c97bd500293c,001028,courier_a,69,60237878
order_781,018cda19-6975-7a55-b56f-b6aa230a86de,060480,courier_b,72,60117320
order_782,018cda73-bd7a-7159-aedb-8421268caa76,000337,courier_a,69,"60398846, 60091355"
order_782,018cda73-bd7a-7159-aedb-8421268caa76,010253,courier_a,69,60112329
order_782,018cda73-bd7a-7159-aedb-8421268caa76,060480,courier_b,72,60112329
order_783,018cd88f-8c98-76b0-88a7-4c56229dbd3b,000131,courier_a,87,60363634
order_784,018cd958-fada-7880-a9b4-f8a539df6489,330302,courier_b,72,"18025913, 18026058"
order_785,018cdb84-a5ca-71e7-874e-1173712eebcb,060274,courier_b,95,60009698
order_785,018cdb84-a5ca-71e7-874e-1173712eebcb,066445,courier_b,95,60102252
order_786,018cdb1b-b19b-72f2-a4d1-3a18b4b349c1,038924,courier_b,62,"60333874, 60249816, 60316067"
order_787,018cdb62-6c3e-71b7-9645-b8711ab93564,030310,courier_a,69,"60310980, 60116822, 59917167"
order_787,018cdb62-6c3e-71b7-9645-b8711ab93564,030658,courier_a,46,60116807
order_787,018cdb62-6c3e-71b7-9645-b8711ab93564,037333,courier_a,69,"60134091, 60118095"
order_787,018cdb62-6c3e-71b7-9645-b8711ab93564,038924,courier_b,55,"60116709, 60213410, 60116700, 60038025, 60136273, 60371355, 60259584, 60015963"
order_787,018cdb62-6c3e-71b7-9645-b8711ab93564,039944,courier_a,69,60259574
order_788,018cdaba-0009-73aa-b7b0-7ffa28e97d67,002611,courier_a,22,"59792071, 59792071"
order_789,018cd897-dfbe-7ed5-ab6e-daa2b00b1151,000459,courier_a,62,60023399
